Epoch: 0, time: 0.454, Train Loss: 9.146e+00,Vali Loss: 9.125e-01, Train l2: 1.1313, Vali l2: 1.0199
Epoch: 1035, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.067e+00, Train l2: 0.0929, Vali l2: 0.6623
Epoch: 1036, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.450e-01, Train l2: 0.0929, Vali l2: 0.6563
Epoch: 1037, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.170e+00, Train l2: 0.0929, Vali l2: 0.6931
Epoch: 1038, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.390e-01, Train l2: 0.0929, Vali l2: 0.6148
Epoch: 1039, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.147e+00, Train l2: 0.0929, Vali l2: 0.6655
Epoch: 1040, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.454e-01, Train l2: 0.0929, Vali l2: 0.6265
Epoch: 1041, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.771e-01, Train l2: 0.0929, Vali l2: 0.6787
Epoch: 1042, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.153e-01, Train l2: 0.0929, Vali l2: 0.6298
Epoch: 1043, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.149e+00, Train l2: 0.0929, Vali l2: 0.6471
Epoch: 1044, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.104e+00, Train l2: 0.0929, Vali l2: 0.6772
Epoch: 1045, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.124e-01, Train l2: 0.0929, Vali l2: 0.6193
Epoch: 1046, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.034e+00, Train l2: 0.0929, Vali l2: 0.6448
Epoch: 1047, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.162e-01, Train l2: 0.0929, Vali l2: 0.6350
Epoch: 1048, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.297e+00, Train l2: 0.0929, Vali l2: 0.7093
Epoch: 1049, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.077e-01, Train l2: 0.0929, Vali l2: 0.6068
Epoch: 1050, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.142e+00, Train l2: 0.0929, Vali l2: 0.6776
Epoch: 1051, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.117e+00, Train l2: 0.0929, Vali l2: 0.6618
Epoch: 1052, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.014e+00, Train l2: 0.0929, Vali l2: 0.6532
Epoch: 1053, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.674e-01, Train l2: 0.0929, Vali l2: 0.6041
Epoch: 1054, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.178e-01, Train l2: 0.0929, Vali l2: 0.6079
Epoch: 1055, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.225e-01, Train l2: 0.0929, Vali l2: 0.6284
Epoch: 1056, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.636e-01, Train l2: 0.0929, Vali l2: 0.6632
Epoch: 1057, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.101e-01, Train l2: 0.0929, Vali l2: 0.6281
Epoch: 1058, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.251e-01, Train l2: 0.0929, Vali l2: 0.5858
Epoch: 1059, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.298e-01, Train l2: 0.0929, Vali l2: 0.6336
Epoch: 1060, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.133e+00, Train l2: 0.0929, Vali l2: 0.6697
Epoch: 1061, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.438e-01, Train l2: 0.0929, Vali l2: 0.6389
Epoch: 1062, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.172e-01, Train l2: 0.0929, Vali l2: 0.6445
Epoch: 1063, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.144e+00, Train l2: 0.0929, Vali l2: 0.7065
Epoch: 1064, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.008e+00, Train l2: 0.0929, Vali l2: 0.6487
Epoch: 1065, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.016e+00, Train l2: 0.0929, Vali l2: 0.6376
Epoch: 1066, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.151e+00, Train l2: 0.0929, Vali l2: 0.6648
Epoch: 1067, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.686e-01, Train l2: 0.0929, Vali l2: 0.6687
Epoch: 1068, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.959e-01, Train l2: 0.0929, Vali l2: 0.6575
Epoch: 1069, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.417e-01, Train l2: 0.0929, Vali l2: 0.6005
Epoch: 1070, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.446e-01, Train l2: 0.0929, Vali l2: 0.6273
Epoch: 1071, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.031e-01, Train l2: 0.0929, Vali l2: 0.6286
Epoch: 1072, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.158e+00, Train l2: 0.0930, Vali l2: 0.6720
Epoch: 1073, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.790e-01, Train l2: 0.0929, Vali l2: 0.6409
Epoch: 1074, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.332e-01, Train l2: 0.0929, Vali l2: 0.6170
Epoch: 1075, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.031e+00, Train l2: 0.0929, Vali l2: 0.6370
Epoch: 1076, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.165e+00, Train l2: 0.0929, Vali l2: 0.6740
Epoch: 1077, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 7.893e-01, Train l2: 0.0929, Vali l2: 0.6071
Epoch: 1078, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.846e-01, Train l2: 0.0929, Vali l2: 0.6248
Epoch: 1079, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 7.805e-01, Train l2: 0.0929, Vali l2: 0.6017
Epoch: 1080, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.910e-01, Train l2: 0.0929, Vali l2: 0.6315
Epoch: 1081, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.342e+00, Train l2: 0.0929, Vali l2: 0.7131
Epoch: 1082, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.427e-01, Train l2: 0.0929, Vali l2: 0.6095
Epoch: 1083, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.968e-01, Train l2: 0.0929, Vali l2: 0.6190
Epoch: 1084, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.111e-01, Train l2: 0.0929, Vali l2: 0.6464
Epoch: 1085, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.258e-01, Train l2: 0.0929, Vali l2: 0.5960
Epoch: 1086, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.136e-01, Train l2: 0.0929, Vali l2: 0.6284
Epoch: 1087, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.177e-01, Train l2: 0.0929, Vali l2: 0.6439
Epoch: 1088, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 1.071e+00, Train l2: 0.0929, Vali l2: 0.6714
Epoch: 1089, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 8.359e-01, Train l2: 0.0929, Vali l2: 0.5896
Epoch: 1090, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.336e-01, Train l2: 0.0929, Vali l2: 0.6402
Epoch: 1091, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.037e+00, Train l2: 0.0929, Vali l2: 0.6461
Epoch: 1092, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.171e+00, Train l2: 0.0929, Vali l2: 0.6701
Epoch: 1093, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.849e-01, Train l2: 0.0929, Vali l2: 0.6549
Epoch: 1094, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.084e+00, Train l2: 0.0929, Vali l2: 0.6560
Epoch: 1095, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.082e-01, Train l2: 0.0929, Vali l2: 0.5991
Epoch: 1096, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 9.831e-01, Train l2: 0.0930, Vali l2: 0.6571
Epoch: 1097, time: 0.063, Train Loss: 8.151e+00,Vali Loss: 7.826e-01, Train l2: 0.0929, Vali l2: 0.5930
Epoch: 1098, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.682e-01, Train l2: 0.0929, Vali l2: 0.6399
Epoch: 1099, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.238e+00, Train l2: 0.0929, Vali l2: 0.6798
Epoch: 1100, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.937e-01, Train l2: 0.0929, Vali l2: 0.6388
Epoch: 1101, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.099e+00, Train l2: 0.0929, Vali l2: 0.6663
Epoch: 1102, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.065e+00, Train l2: 0.0929, Vali l2: 0.6676
Epoch: 1103, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.869e-01, Train l2: 0.0929, Vali l2: 0.6281
Epoch: 1104, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.164e+00, Train l2: 0.0929, Vali l2: 0.6624
Epoch: 1105, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.626e-01, Train l2: 0.0929, Vali l2: 0.6327
Epoch: 1106, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.785e-01, Train l2: 0.0929, Vali l2: 0.6311
Epoch: 1107, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.687e-01, Train l2: 0.0929, Vali l2: 0.6252
Epoch: 1108, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.917e-01, Train l2: 0.0929, Vali l2: 0.6238
Epoch: 1109, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.489e-01, Train l2: 0.0929, Vali l2: 0.6263
Epoch: 1110, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.021e+00, Train l2: 0.0929, Vali l2: 0.6623
Epoch: 1111, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.812e-01, Train l2: 0.0929, Vali l2: 0.6361
Epoch: 1112, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.116e+00, Train l2: 0.0929, Vali l2: 0.6517
Epoch: 1113, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.048e+00, Train l2: 0.0929, Vali l2: 0.6395
Epoch: 1114, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.407e-01, Train l2: 0.0929, Vali l2: 0.6219
Epoch: 1115, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.128e+00, Train l2: 0.0929, Vali l2: 0.6714
Epoch: 1116, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.757e-01, Train l2: 0.0929, Vali l2: 0.6289
Epoch: 1117, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.850e-01, Train l2: 0.0929, Vali l2: 0.6319
Epoch: 1118, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 7.816e-01, Train l2: 0.0929, Vali l2: 0.5850
Epoch: 1119, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.919e-01, Train l2: 0.0929, Vali l2: 0.6490
Epoch: 1120, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.453e-01, Train l2: 0.0929, Vali l2: 0.6544
Epoch: 1121, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.602e-01, Train l2: 0.0929, Vali l2: 0.6426
Epoch: 1122, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.465e+00, Train l2: 0.0929, Vali l2: 0.7052
Epoch: 1123, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.122e+00, Train l2: 0.0929, Vali l2: 0.6453
Epoch: 1124, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.929e-01, Train l2: 0.0929, Vali l2: 0.6135
Epoch: 1125, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.973e-01, Train l2: 0.0929, Vali l2: 0.6235
Epoch: 1126, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.009e+00, Train l2: 0.0929, Vali l2: 0.6507
Epoch: 1127, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.929e-01, Train l2: 0.0929, Vali l2: 0.6816
Epoch: 1128, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.415e-01, Train l2: 0.0929, Vali l2: 0.6324
Epoch: 1129, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.130e+00, Train l2: 0.0929, Vali l2: 0.6664
Epoch: 1130, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.133e+00, Train l2: 0.0929, Vali l2: 0.6764
Epoch: 1131, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.190e+00, Train l2: 0.0929, Vali l2: 0.6792
Epoch: 1132, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 7.765e-01, Train l2: 0.0929, Vali l2: 0.6028
Epoch: 1133, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 7.822e-01, Train l2: 0.0929, Vali l2: 0.5747
Epoch: 1134, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.133e+00, Train l2: 0.0929, Vali l2: 0.6546
Epoch: 1135, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.266e-01, Train l2: 0.0929, Vali l2: 0.6271
Epoch: 1136, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.091e+00, Train l2: 0.0929, Vali l2: 0.6870
Epoch: 1137, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.003e+00, Train l2: 0.0929, Vali l2: 0.6454
Epoch: 1138, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.280e-01, Train l2: 0.0929, Vali l2: 0.6406
Epoch: 1139, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 7.472e-01, Train l2: 0.0929, Vali l2: 0.5935
Epoch: 1140, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.815e-01, Train l2: 0.0929, Vali l2: 0.6257
Epoch: 1141, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.026e+00, Train l2: 0.0929, Vali l2: 0.6499
Epoch: 1142, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.372e+00, Train l2: 0.0929, Vali l2: 0.7201
Epoch: 1143, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.863e-01, Train l2: 0.0929, Vali l2: 0.6475
Epoch: 1144, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.527e-01, Train l2: 0.0929, Vali l2: 0.6423
Epoch: 1145, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.377e-01, Train l2: 0.0929, Vali l2: 0.5982
Epoch: 1146, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.140e+00, Train l2: 0.0929, Vali l2: 0.6802
Epoch: 1147, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.103e-01, Train l2: 0.0929, Vali l2: 0.6174
Epoch: 1148, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.801e-01, Train l2: 0.0929, Vali l2: 0.6491
Epoch: 1149, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.828e-01, Train l2: 0.0929, Vali l2: 0.6383
Epoch: 1150, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.949e-01, Train l2: 0.0929, Vali l2: 0.6259
Epoch: 1151, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.154e+00, Train l2: 0.0929, Vali l2: 0.6838
Epoch: 1152, time: 0.066, Train Loss: 8.150e+00,Vali Loss: 9.965e-01, Train l2: 0.0929, Vali l2: 0.6379
Epoch: 1153, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.647e-01, Train l2: 0.0929, Vali l2: 0.6263
Epoch: 1154, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.529e-01, Train l2: 0.0929, Vali l2: 0.6161
Epoch: 1155, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.211e+00, Train l2: 0.0929, Vali l2: 0.6642
Epoch: 1156, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.716e-01, Train l2: 0.0929, Vali l2: 0.6630
Epoch: 1157, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.012e+00, Train l2: 0.0929, Vali l2: 0.6304
Epoch: 1158, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.043e+00, Train l2: 0.0929, Vali l2: 0.6563
Epoch: 1159, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.082e+00, Train l2: 0.0929, Vali l2: 0.6850
Epoch: 1160, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.678e-01, Train l2: 0.0929, Vali l2: 0.6325
Epoch: 1161, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.148e+00, Train l2: 0.0929, Vali l2: 0.6891
Epoch: 1162, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.438e-01, Train l2: 0.0929, Vali l2: 0.6164
Epoch: 1163, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.046e+00, Train l2: 0.0929, Vali l2: 0.6410
Epoch: 1164, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 6.993e-01, Train l2: 0.0929, Vali l2: 0.5648
Epoch: 1165, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.027e+00, Train l2: 0.0929, Vali l2: 0.6462
Epoch: 1166, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.111e+00, Train l2: 0.0929, Vali l2: 0.6715
Epoch: 1167, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.179e+00, Train l2: 0.0929, Vali l2: 0.6594
Epoch: 1168, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.069e+00, Train l2: 0.0929, Vali l2: 0.6469
Epoch: 1169, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.222e-01, Train l2: 0.0929, Vali l2: 0.6187
Epoch: 1170, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.695e-01, Train l2: 0.0929, Vali l2: 0.6029
Epoch: 1171, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.834e-01, Train l2: 0.0929, Vali l2: 0.6333
Epoch: 1172, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.210e+00, Train l2: 0.0929, Vali l2: 0.6743
Epoch: 1173, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.771e-01, Train l2: 0.0929, Vali l2: 0.6308
Epoch: 1174, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.144e+00, Train l2: 0.0929, Vali l2: 0.6515
Epoch: 1175, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.671e-01, Train l2: 0.0929, Vali l2: 0.6372
Epoch: 1176, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.117e+00, Train l2: 0.0929, Vali l2: 0.6875
Epoch: 1177, time: 0.064, Train Loss: 8.150e+00,Vali Loss: 1.012e+00, Train l2: 0.0929, Vali l2: 0.6678
Epoch: 1178, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.916e-01, Train l2: 0.0929, Vali l2: 0.6482
Epoch: 1179, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.923e-01, Train l2: 0.0929, Vali l2: 0.6352
Epoch: 1180, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.021e-01, Train l2: 0.0929, Vali l2: 0.6056
Epoch: 1181, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.116e+00, Train l2: 0.0929, Vali l2: 0.6732
Epoch: 1182, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.858e-01, Train l2: 0.0929, Vali l2: 0.6326
Epoch: 1183, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.887e-01, Train l2: 0.0929, Vali l2: 0.6438
Epoch: 1184, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.022e+00, Train l2: 0.0929, Vali l2: 0.6524
Epoch: 1185, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.187e-01, Train l2: 0.0929, Vali l2: 0.6300
Epoch: 1186, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 6.928e-01, Train l2: 0.0929, Vali l2: 0.5887
Epoch: 1187, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 7.834e-01, Train l2: 0.0929, Vali l2: 0.5611
Epoch: 1188, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.521e-01, Train l2: 0.0929, Vali l2: 0.6073
Epoch: 1189, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.926e-01, Train l2: 0.0929, Vali l2: 0.6571
Epoch: 1190, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.101e+00, Train l2: 0.0929, Vali l2: 0.6685
Epoch: 1191, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.590e-01, Train l2: 0.0929, Vali l2: 0.6128
Epoch: 1192, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.101e-01, Train l2: 0.0929, Vali l2: 0.6256
Epoch: 1193, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.460e-01, Train l2: 0.0929, Vali l2: 0.6181
Epoch: 1194, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 8.215e-01, Train l2: 0.0929, Vali l2: 0.5982
Epoch: 1195, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.515e-01, Train l2: 0.0929, Vali l2: 0.6399
Epoch: 1196, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.188e-01, Train l2: 0.0929, Vali l2: 0.6152
Epoch: 1197, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 9.258e-01, Train l2: 0.0929, Vali l2: 0.6310
Epoch: 1198, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.104e+00, Train l2: 0.0929, Vali l2: 0.6731
Epoch: 1199, time: 0.063, Train Loss: 8.150e+00,Vali Loss: 1.162e+00, Train l2: 0.0929, Vali l2: 0.6716

=============================
Training done...
Training time: 76.402
=============================


=============================
Testing error: 5.524e-01
=============================

